# very soft hit
22.91 0
23.02 0
23.14 2
23.25 2
23.36 4
23.47 6
23.59 3
23.70 3
23.81 1
23.93 1
24.04 1
24.15 4
24.26 4
24.38 1
24.49 2
24.60 1
24.72 1
24.83 4
24.94 2
25.05 0
25.17 3
25.28 6
25.39 1
25.51 0
25.62 5
25.73 3
25.84 0
25.96 0
26.07 0
26.18 3
26.30 5
26.41 4
26.52 2
26.63 0
26.75 0
26.86 1
26.97 4
27.09 3
27.20 0
27.31 2
27.42 2
27.54 0
27.65 0
27.76 2
27.88 0
27.99 2
28.10 4
28.21 3
28.33 0
28.44 2
28.55 4
28.67 3
28.78 1
28.89 0
29.00 0
29.12 3
29.23 4
29.34 1
29.46 2
29.57 0
29.68 0
29.79 3
29.91 3
30.02 1
30.13 3
30.25 3
30.36 1
30.47 2
30.58 3
30.70 0
30.81 0
30.92 3
31.04 3
31.15 1
31.26 1
31.37 1
31.49 3
31.60 2
31.71 1
31.83 0
31.94 3
32.05 3
32.16 2
32.28 2
32.39 2
32.50 0
32.62 1
32.73 4
32.84 0
32.95 0
33.07 3
33.18 2
33.29 1
33.41 4
33.52 2
33.63 0
33.74 1
33.86 2
33.97 3
34.08 3
34.20 2
34.31 1
34.42 4
34.53 1
34.65 0
34.76 1
34.87 3
34.99 2
35.10 1
35.21 2
35.32 1
35.44 1
35.55 3
35.66 3
35.78 1
35.89 1
36.00 1
36.11 1
36.23 3
36.34 4
36.45 2
36.57 1
36.68 0
36.79 2
36.90 3
37.02 3
37.13 0
37.24 2
37.36 3
37.47 0
37.58 0
37.69 2
37.81 2
37.92 2
38.03 2
38.15 0
38.26 1
38.37 3
38.48 3
38.60 3
38.71 2
38.82 0
38.94 0
39.05 1
39.16 3
39.27 3
39.39 2
39.50 0
39.61 0
39.73 2
39.84 3
39.95 1
40.06 1
40.18 3
40.29 2
40.40 0
40.52 1
40.63 2
40.74 2
40.85 3
40.97 1
41.08 0
41.19 1
41.31 3
41.42 2
41.53 3
41.64 2
41.76 0
41.87 2
41.98 3
42.10 2
42.21 3
42.32 3
42.43 0
42.55 1
42.66 2
42.77 2
42.89 0
43.00 1
43.11 2
43.22 2
43.34 1
43.45 0
43.56 2
43.68 3
43.79 3
43.90 1
44.01 1
44.13 2
44.24 2
44.35 2
44.47 2
44.58 1
44.69 1
44.80 1
44.92 1
45.03 1
45.14 2
45.26 2
45.37 1
45.48 3
45.59 2
45.71 2
45.82 2
45.93 2
46.05 3
46.16 3
46.27 1
46.38 0
46.50 2
46.61 2
46.72 1
46.84 1
46.95 1
47.06 1
47.17 2
47.29 2
47.40 2
47.51 2
47.63 2
47.74 2
47.85 2
47.96 2
48.08 2
48.19 1
48.30 1
48.42 2
48.53 2
48.64 1
48.75 0
48.87 1
48.98 3
49.09 3
49.21 1
49.32 1
49.43 3
49.54 2
49.66 2
49.77 2
49.88 2
50.00 2
50.11 2
50.22 1
50.33 1
50.45 2
50.56 2
50.67 2
50.79 2
50.90 1
51.01 1
51.12 2
51.24 2
51.35 3
51.46 3
51.58 1
51.69 0
51.80 1
51.91 3
52.03 2
52.14 1
52.25 1
52.37 2
52.48 2
52.59 1
52.70 1
52.82 2
52.93 2
53.04 2
53.16 1
53.27 2
53.38 2
53.49 2
53.61 2
53.72 2
53.83 1
53.95 1
54.06 2
54.17 1
54.28 3
54.40 3
54.51 1
54.62 0
54.74 2
54.85 3
54.96 2
55.07 2
55.19 2
55.30 2
55.41 2
55.53 1
55.64 1
55.75 3
55.86 2
55.98 1
56.09 1
56.20 1
56.32 2
56.43 2
56.54 2
56.65 2
56.77 1
56.88 1
56.99 1
57.11 1
57.22 3
57.33 3
57.44 1
57.56 0
57.67 2
57.78 2
57.90 1
58.01 1
58.12 2
58.23 2
58.35 1
58.46 1
58.57 2
58.69 2
58.80 2
58.91 2
59.02 2
59.14 1
59.25 2
59.36 2
59.48 2
59.59 2
59.70 1
59.81 1
59.93 1
60.04 1
60.15 2
60.27 3
60.38 1
60.49 1
60.60 2
60.72 2
60.83 1
60.94 1
61.06 2
61.17 3
61.28 2
61.39 1
61.51 1
61.62 2
61.73 1
61.85 2
61.96 2
62.07 1
62.18 2
62.30 2
62.41 2
62.52 2
62.64 2
62.75 2
62.86 2
62.97 1
63.09 2
63.20 2
63.31 1
63.43 1
63.54 2
63.65 2
63.76 0
63.88 1
63.99 2
64.10 3
64.22 2
64.33 1
64.44 1
64.55 2
64.67 2
64.78 2
64.89 2
65.01 1
65.12 2
65.23 1
65.34 1
65.46 2
65.57 2
65.68 2
65.80 1
65.91 1
66.02 2
66.13 2
66.25 1
66.36 2
66.47 3
66.59 2
66.70 0
66.81 1
66.92 3
67.04 2
67.15 2
67.26 1
67.38 1
67.49 2
67.60 1
67.71 2
67.83 2
67.94 2
68.05 2
68.17 2
68.28 1
68.39 1
68.50 2
68.62 2
68.73 1
68.84 1
68.96 2
69.07 2
69.18 1
69.29 2
69.41 3
69.52 2
69.63 0
69.75 1
69.86 2
69.97 2
70.08 2
70.20 2
70.31 2
70.42 2
70.54 1
70.65 2
70.76 2
70.87 2
70.99 2
71.10 1
71.21 1
71.33 1
71.44 2
71.55 2
71.66 2
71.78 2
71.89 1
72.00 1
72.12 1
72.23 2
72.34 3
72.45 2
72.57 1
72.68 1
72.79 2
72.91 2
73.02 1
73.13 2
73.24 2
73.36 1
73.47 1
73.58 1
73.70 2
73.81 2
73.92 2
74.03 2
74.15 1
74.26 1
74.37 2
74.49 2
74.60 2
74.71 2
74.82 2
74.94 1
75.05 1
75.16 2
75.28 3
75.39 2
75.50 1
75.61 1
75.73 2
75.84 1
75.95 1
76.07 2
76.18 2
76.29 2
76.40 1
76.52 1
76.63 2
76.74 2
76.86 2
76.97 2
77.08 1
77.19 1
77.31 2
77.42 2
77.53 2
77.65 2
77.76 2
77.87 1
77.98 1
78.10 2
78.21 2
78.32 2
78.44 1
78.55 2
78.66 2
78.77 1
78.89 1
79.00 2
79.11 2
79.23 2
79.34 1
79.45 1
79.56 1
79.68 2
79.79 2
79.90 2
80.02 2
80.13 1
80.24 2
80.35 1
80.47 2
80.58 3
80.69 2
80.81 2
80.92 1
81.03 1
81.14 2
81.26 1
81.37 1
81.48 2
81.60 2
81.71 1
81.82 1
81.93 2
82.05 2
82.16 2
82.27 2
82.39 2
82.50 2
82.61 2
82.72 2
82.84 2
82.95 2
83.06 1
83.18 1
83.29 1
83.40 1
83.51 2
83.63 2
83.74 2
83.85 2
83.97 2
84.08 2
84.19 2
84.30 2
84.42 3
84.53 2
84.64 1
84.76 1
84.87 2
84.98 2
85.09 2
85.21 2
85.32 1
85.43 1
85.55 1
85.66 2
85.77 2
85.88 2
86.00 2
86.11 2
86.22 1
86.34 1
86.45 2
86.56 2
86.67 2
86.79 2
86.90 2
87.01 1
87.13 1
87.24 1
87.35 2
87.46 2
87.58 1
87.69 1
87.80 2
87.92 2
88.03 2
88.14 2
88.25 2
88.37 1
88.48 1
88.59 1
88.71 1
88.82 2
88.93 2
89.04 2
89.16 1
89.27 1
89.38 2
89.50 2
89.61 2
89.72 2
89.83 2
89.95 1
90.06 1
90.17 2
90.29 2
90.40 2
90.51 1
90.62 1
90.74 2
90.85 2
90.96 2
91.08 2
91.19 2
91.30 2
91.41 2
91.53 1
91.64 1
91.75 2
91.87 2
91.98 2
92.09 1
92.20 1
92.32 2
92.43 1
92.54 1
92.66 2
92.77 2
92.88 2
92.99 1
93.11 2
93.22 2
93.33 2
93.45 2
93.56 2
93.67 2
93.78 1
93.90 1
94.01 2
94.12 2
94.24 2
94.35 1
94.46 1
94.57 1
94.69 2
94.80 2
94.91 2
95.03 2
95.14 1
95.25 2
95.36 2
95.48 1
95.59 2
95.70 2
95.82 2
95.93 1
96.04 1
96.15 2
96.27 2
96.38 2
96.49 2
96.61 2
96.72 1
96.83 1
96.94 2
97.06 2
97.17 2
97.28 2
97.40 2
97.51 1
97.62 1
97.73 2
97.85 2
97.96 2
98.07 2
98.19 2
98.30 1
98.41 1
98.52 2
98.64 2
98.75 2
98.86 1
98.98 2
99.09 2
99.20 1
99.31 2
99.43 2
99.54 2
99.65 1
99.76 1
99.88 1
99.99 2
100.10 2
100.22 2
100.33 2
100.44 1
100.55 1
100.67 2
100.78 2
100.89 2
101.01 2
101.12 2
101.23 1
101.34 1
101.46 2
101.57 2
101.68 2
101.80 2
101.91 2
102.02 2
102.13 1
102.25 1
102.36 2
102.47 2
102.59 2
102.70 1
102.81 2
102.92 2
103.04 2
103.15 2
103.26 2
103.38 1
103.49 1
103.60 2
103.71 2
103.83 2
103.94 2
104.05 2
104.17 1
104.28 1
104.39 2
104.50 2
104.62 2
104.73 2
104.84 2
104.96 2
105.07 1
105.18 1
105.29 2
105.41 2
105.52 2
105.63 2
105.75 1
105.86 1
105.97 2
106.08 2
106.20 2
106.31 2
106.42 2
106.54 2
106.65 2
106.76 2
106.87 2
106.99 2
107.10 1
107.21 1
107.33 2
107.44 2
107.55 2
107.66 2
107.78 2
107.89 2
108.00 1
108.12 2
108.23 2
108.34 2
108.45 2
108.57 2
108.68 2
108.79 1
108.91 2
109.02 2
109.13 2
109.24 2
109.36 2
109.47 2
109.58 1
109.70 1
109.81 2
109.92 2
110.03 2
110.15 2
110.26 2
110.37 2
110.49 1
110.60 2
110.71 2
110.82 2
110.94 1
111.05 1
111.16 2
111.28 2
111.39 2
111.50 2
111.61 2
111.73 1
111.84 2
111.95 2
112.07 2
112.18 2
112.29 2
112.40 2
112.52 1
112.63 1
112.74 2
112.86 2
112.97 1
113.08 2
113.19 2
113.31 1
113.42 1
113.53 2
113.65 2
113.76 2
113.87 2
113.98 2
114.10 2
114.21 2
114.32 2
114.44 2
114.55 2
114.66 1
114.77 1
114.89 1
115.00 1
115.11 2
115.23 2
115.34 2
115.45 1
115.56 2
115.68 2
115.79 2
115.90 2
116.02 2
116.13 2
116.24 1
116.35 1
116.47 2
116.58 2
116.69 2
116.81 1
116.92 2
117.03 1
117.14 1
117.26 2
117.37 2
117.48 2
117.60 2
117.71 2
117.82 2
117.93 1
118.05 2
118.16 2
118.27 2
118.39 1
118.50 1
118.61 2
118.72 2
118.84 2
118.95 2
119.06 2
119.18 2
119.29 1
119.40 2
119.51 2
119.63 2
119.74 2
119.85 2
119.97 2
120.08 1
120.19 1
120.30 2
120.42 2
120.53 2
120.64 2
120.76 1
120.87 1
120.98 2
121.09 2
121.21 2
121.32 2
121.43 2
121.55 2
121.66 1
121.77 2
121.88 2
122.00 2
122.11 2
122.22 1
122.34 1
122.45 2
122.56 2
122.67 2
122.79 2
122.90 2
123.01 1
123.13 1
123.24 2
123.35 2
123.46 2
123.58 2
123.69 2
123.80 1
123.92 1
124.03 2
124.14 2
124.25 2
124.37 2
124.48 2
124.59 1
124.71 1
124.82 2
124.93 2
125.04 2
125.16 2
125.27 2
125.38 1
125.50 1
125.61 2
125.72 2
125.83 2
125.95 2
126.06 1
126.17 1
126.29 2
126.40 2
126.51 2
126.62 2
126.74 1
126.85 2
126.96 2
127.08 2
127.19 2
127.30 2
127.41 2
127.53 1
127.64 1
127.75 2
127.87 2
127.98 2
128.09 2
128.20 2
128.32 2
128.43 1
128.54 2
128.66 2
128.77 2
128.88 2
128.99 2
129.11 2
129.22 2
129.33 2
129.45 2
129.56 2
129.67 2
129.78 2
129.90 2
130.01 1
130.12 2
130.24 2
130.35 2
130.46 2
130.57 1
130.69 2
130.80 2
130.91 2
131.03 2
131.14 2
131.25 2
131.36 1
131.48 2
131.59 2
131.70 2
131.82 2
131.93 2
132.04 1
132.15 1
132.27 2
132.38 2
132.49 2
132.61 2
132.72 2
132.83 1
132.94 1
133.06 2
133.17 2
133.28 2
133.40 2
133.51 2
133.62 2
133.73 2
133.85 2
133.96 2
134.07 2
134.19 2
134.30 1
134.41 2
134.52 2
134.64 2
134.75 2
134.86 2
134.98 2
135.09 2
135.20 2
135.31 2
135.43 2
135.54 2
135.65 2
135.77 2
135.88 1
135.99 1
136.10 2
136.22 2
136.33 2
136.44 2
136.56 2
136.67 2
136.78 2
136.89 2
137.01 2
137.12 2
137.23 2
137.35 2
137.46 2
137.57 2
137.68 2
137.80 2
137.91 2
138.02 2
138.14 2
138.25 2
138.36 2
138.47 2
138.59 2
138.70 2
138.81 1
138.93 1
139.04 2
139.15 2
139.26 2
139.38 2
139.49 2
139.60 2
139.72 2
139.83 1
139.94 2
140.05 2
140.17 2
140.28 2
140.39 2
140.51 2
140.62 2
140.73 2
140.84 2
140.96 2
141.07 2
141.18 1
141.30 2
141.41 2
141.52 2
141.63 2
141.75 2
141.86 1
141.97 2
142.09 1
142.20 2
142.31 2
142.42 2
142.54 2
142.65 1
142.76 2
142.88 2
142.99 2
143.10 2
143.21 2
143.33 2
143.44 2
143.55 2
143.67 2
143.78 2
143.89 2
144.00 2
144.12 1
144.23 1
144.34 2
144.46 2
144.57 2
144.68 2
144.79 1
144.91 1
145.02 1
145.13 2
145.25 2
145.36 2
145.47 2
145.58 2
145.70 2
145.81 2
145.92 2
146.04 2
146.15 2
146.26 2
146.37 1
146.49 1
146.60 1
146.71 2
146.83 2
146.94 2
147.05 1
147.16 1
147.28 2
147.39 2
147.50 2
147.62 2
147.73 2
147.84 2
147.95 2
148.07 1
148.18 1
148.29 2
148.41 2
148.52 2
148.63 1
148.74 1
148.86 1
148.97 2
149.08 2
149.20 2
149.31 2
149.42 2
149.53 2
149.65 2
149.76 2
149.87 2
149.99 2
150.10 2
150.21 2
150.32 1
150.44 1
150.55 2
150.66 2
150.78 2
150.89 1
151.00 1
151.11 2
151.23 2
151.34 2
151.45 2
151.56 2
151.68 1
151.79 2
151.90 2
152.02 2
152.13 2
152.24 2
152.35 2
152.47 1
152.58 1
152.69 2
152.81 2
152.92 2
153.03 2
153.14 2
153.26 2
153.37 2
153.48 2
153.60 2
153.71 2
153.82 2
153.93 1
154.05 2
154.16 2
154.27 2
154.39 2
154.50 2
154.61 2
154.72 1
154.84 2
154.95 2
155.06 2
155.18 2
155.29 2
155.40 2
155.51 2
155.63 2
155.74 2
155.85 2
155.97 2
156.08 2
156.19 1
156.30 1
156.42 2
156.53 2
156.64 2
156.76 2
156.87 2
156.98 2
157.09 2
157.21 2
157.32 2
157.43 2
157.55 2
157.66 2
157.77 1
157.88 1
