# saying 'hey' loudly into mic
0.00 36
0.11 3
0.22 3
0.34 23
0.45 30
0.56 16
0.67 3
0.78 1
0.90 6
1.01 2
1.12 9
1.23 3
1.35 0
1.46 8
1.57 26
1.68 27
1.79 11
1.91 13
2.02 17
2.13 17
2.24 11
2.35 1
2.47 1
2.58 1
2.69 6
2.80 6
2.92 3
3.03 1
3.14 6
3.25 10
3.36 4
3.48 2
3.59 1
3.70 4
3.81 8
3.92 10
4.04 13
4.15 18
4.26 22
4.37 23
4.49 28
4.60 34
4.71 36
4.82 36
4.93 39
5.05 26
5.16 39
5.27 35
5.38 0
5.50 5
5.61 28
5.72 28
5.83 9
5.94 12
6.06 8
6.17 13
6.28 14
6.39 3
6.50 15
6.62 17
6.73 3
6.84 14
6.95 19
7.07 7
7.18 14
7.29 20
7.40 19
7.51 20
7.63 8
7.74 2
7.85 6
7.96 1
8.07 1
8.19 10
8.30 9
8.41 1
8.52 9
8.64 8
8.75 5
8.86 7
8.97 8
9.08 9
9.20 8
9.31 1
9.42 2
9.53 1
9.64 0
9.76 5
9.87 14
9.98 14
10.09 13
10.20 16
10.32 22
10.43 25
10.54 23
10.65 25
10.77 28
10.88 28
10.99 9
11.10 36
11.21 27
11.33 6
11.44 10
11.55 27
11.66 23
11.77 1
11.89 17
12.00 9
12.11 16
12.22 12
12.34 5
12.45 20
12.56 15
12.67 0
12.78 17
12.90 15
13.01 4
13.12 14
13.23 20
13.34 23
13.46 16
13.57 1
13.68 5
13.79 3
13.91 1
14.02 6
14.13 17
14.24 7
14.35 4
14.47 8
14.58 5
14.69 2
14.80 8
14.91 9
15.03 10
15.14 4
15.25 3
15.36 3
15.48 1
15.59 4
15.70 14
15.81 19
15.92 17
16.04 18
16.15 23
16.26 27
16.37 27
16.48 29
16.60 33
16.71 10
16.82 39
16.93 23
17.05 10
17.16 13
17.27 32
17.38 24
17.49 1
17.61 17
17.72 6
17.83 18
17.94 13
18.05 7
18.17 28
18.28 19
18.39 1
18.50 17
18.62 11
18.73 0
18.84 19
18.95 22
19.06 15
19.18 12
19.29 2
19.40 0
19.51 4
19.62 0
19.74 3
19.85 15
19.96 5
20.07 3
20.19 4
20.30 0
20.41 0
20.52 9
20.63 7
20.75 7
20.86 6
20.97 0
21.08 1
21.19 1
21.31 2
21.42 13
21.53 18
21.64 15
21.76 20
21.87 27
21.98 31
22.09 29
22.20 32
22.32 32
22.43 7
22.54 38
22.65 8
22.76 5
22.88 28
22.99 33
23.10 18
23.21 9
23.33 11
23.44 6
23.55 23
23.66 9
23.77 17
23.89 34
24.00 12
24.11 4
24.22 16
24.33 1
24.45 0
24.56 32
24.67 25
24.78 10
24.90 5
25.01 1
25.12 3
25.23 5
25.34 4
25.46 13
25.57 16
25.68 3
25.79 5
25.90 1
26.02 0
26.13 7
26.24 14
26.35 5
26.47 5
26.58 3
26.69 1
26.80 3
26.91 0
27.03 6
27.14 15
27.25 14
27.36 11
27.47 21
27.59 29
27.70 31
27.81 28
27.92 28
28.04 23
28.15 16
28.26 31
28.37 2
28.48 6
28.60 33
28.71 27
28.82 10
28.93 13
29.04 6
29.16 9
29.27 23
29.38 9
29.49 26
29.61 30
29.72 5
29.83 4
29.94 11
30.05 4
30.17 9
30.28 31
30.39 16
30.50 13
30.61 4
30.73 0
30.84 5
30.95 5
31.06 6
31.18 15
31.29 9
31.40 5
31.51 1
31.62 1
31.74 2
31.85 10
31.96 13
32.07 4
32.18 7
32.30 4
32.41 3
32.52 4
32.63 3
32.75 8
32.86 13
32.97 12
33.08 14
33.19 24
33.31 30
33.42 32
33.53 29
33.64 26
33.75 13
33.87 23
33.98 20
34.09 6
34.20 19
34.32 34
34.43 21
34.54 2
34.65 12
34.76 0
34.88 14
34.99 20
35.10 12
35.21 32
35.32 20
35.44 1
35.55 4
35.66 4
35.77 5
35.89 21
36.00 27
36.11 11
36.22 13
36.33 2
36.45 3
36.56 1
36.67 6
36.78 6
36.90 20
37.01 3
37.12 9
37.23 1
37.34 2
37.46 3
37.57 16
37.68 11
37.79 3
37.90 7
38.02 1
38.13 4
38.24 4
38.35 2
38.47 9
38.58 12
38.69 7
38.80 14
38.91 25
39.03 29
39.14 32
39.25 27
39.36 24
39.47 13
39.59 21
39.70 15
39.81 2
39.92 23
40.04 28
40.15 21
40.26 2
40.37 8
40.48 2
40.60 19
40.71 14
40.82 15
40.93 33
41.04 14
41.16 7
41.27 4
41.38 0
41.49 4
41.61 26
41.72 19
41.83 14
41.94 13
42.05 3
42.17 8
42.28 6
42.39 4
42.50 8
42.61 19
42.73 4
42.84 1
42.95 3
43.06 1
43.18 2
43.29 16
43.40 11
43.51 10
43.62 7
43.74 4
43.85 8
43.96 0
44.07 2
44.18 7
44.30 9
44.41 7
44.52 13
44.63 17
44.75 22
44.86 26
44.97 28
45.08 27
45.19 14
45.31 4
45.42 17
45.53 5
45.64 7
45.75 28
45.87 20
45.98 13
46.09 3
46.20 3
46.32 1
46.43 18
46.54 11
46.65 23
46.76 23
46.88 5
46.99 5
47.10 2
47.21 4
47.32 8
47.44 23
47.55 12
47.66 14
47.77 7
47.89 7
48.00 5
48.11 5
48.22 5
48.33 14
48.45 9
48.56 2
48.67 5
48.78 2
48.89 3
49.01 8
49.12 12
49.23 10
49.34 11
49.46 6
49.57 6
49.68 5
49.79 1
49.90 3
50.02 6
50.13 6
50.24 10
50.35 14
50.46 15
50.58 22
50.69 26
50.80 27
50.91 22
51.03 17
51.14 4
51.25 18
51.36 1
51.47 7
51.59 25
51.70 21
51.81 10
51.92 8
52.03 3
52.15 2
52.26 17
52.37 9
52.48 24
52.60 17
52.71 9
52.82 5
52.93 1
53.04 9
53.16 12
53.27 18
53.38 10
53.49 12
53.60 6
53.72 11
53.83 1
53.94 3
54.05 3
54.17 15
54.28 6
54.39 4
54.50 6
54.61 3
54.73 1
54.84 13
54.95 7
55.06 8
55.17 14
